dcterms:media,dcterms:subject,Expected
Arquin_063_0126.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0127.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0128.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0129.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0130.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0131.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0132.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0133.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0134.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0135.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0136.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0137.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0138.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0139.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0140.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0141.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0142.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0143.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0144.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0145.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0146.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0147.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0148.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0149.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0150.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0151.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0152.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0153.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0154.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0155.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0156.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0157.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0158.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0159.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0160.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0161.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0162.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0163.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0164.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0165.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0166.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0167.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0168.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0169.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0170.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0171.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0172.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0173.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0174.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0175.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0176.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0177.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0178.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0179.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0180.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0181.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0182.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0183.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0184.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0185.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0186.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0187.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0188.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0189.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0190.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0191.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0192.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0193.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0194.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0195.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0196.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0197.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0198.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0199.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0200.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0201.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0202.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0203.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0204.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0205.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0206.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0207.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0208.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0209.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0210.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0211.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0212.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0213.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0214.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0215.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0216.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0217.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0218.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0219.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0220.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0221.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0222.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0223.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0224.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0225.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0226.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0227.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0228.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0229.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0230.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0231.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0232.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0233.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0234.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0235.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0236.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0237.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0238.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0239.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0001.jpg,"oil paintings (visual works), self-portrait, Mexican Muralist (movement)",3
Arquin_064_0002.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_064_0003.jpg,"fountain, Mexican Muralist (movement), basin (vessel), pumping station",4
Arquin_064_0004.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0005.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0006.jpg,"oil paintings (visual works), Mexican Muralist (movement), artist studio (work space)",3
Arquin_064_0007.jpg,"oil paintings (visual works), Mexican Muralist (movement), artist studio (work space)",3
Arquin_064_0008.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0009.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0010.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0011.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0012.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0013.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0014.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0015.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0016.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0017.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0018.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0019.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0020.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0021.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0022.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0023.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0024.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0025.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0026.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0027.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0028.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0029.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0030.jpg,"fountain, Mexican Muralist (movement),  pumping station",3
Arquin_064_0031.jpg,"fountain, Mexican Muralist (movement), basin (vessel), pumping station",4
Arquin_064_0032.jpg,"fountain, Mexican Muralist (movement), basin (vessel), pumping station",4
Arquin_064_0033.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0034.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0035.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0036.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0037.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0038.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0039.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0040.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0041.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0042.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0043.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0044.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0045.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0046.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0047.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0048.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0049.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0050.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0051.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0052.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0053.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0054.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0055.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0056.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0057.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0058.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0059.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0060.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0061.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0062.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0063.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_064_0064.jpg,"mosaics (visual works), Mexican Muralist (movement), facade",3
Arquin_064_0065.jpg,"mosaics (visual works), Mexican Muralist (movement), facade",3
Arquin_064_0066.jpg,"mosaics (visual works), Mexican Muralist (movement), facade",3
Arquin_064_0067.jpg,"mosaics (visual works), Mexican Muralist (movement), facade",3
